url,description
https://www.domain.com.au/43-jacinta-drive-cranbourne-west-vic-3977-2017450095," This family home offers endless opportunities with an enormous block size in a sought-after pocket of Cranbourne West. The home itself is charming with 3 bedrooms, 1 bathroom, open-plan living and dining, and an expansive alfresco and outdoor living space, with an enormous backyard making up a large portion of the block. This family home offers endless opportunities with an enormous block size in a sought-after pocket of Cranbourne West. The home itself is charming with 3 bedrooms, 1 bathroom, open-plan living and dining, and an expansive alfresco and outdoor living space, with an enormous backyard making up a large portion of the block. The quaint kitchen has everything you could need including loads of cabinetry and bench space, with a gorgeous view out onto the backyard. It's complimented by an open-plan living and dining zone that leads through to the expansive alfresco and outdoor living zone; the perfect space to enjoy the upcoming warmer months. All three bedrooms are a good size with BIRs, carpeted floors and large windows bringing in loads of natural light. The elegant bathroom features a separate bath and shower, with stand-alone WC and laundry for convenience. Main features include:
- Enormous block - 658SQM
- Expansive alfresco & outdoor living
- BIRs in two bedrooms
- Central wall heater
- Brand new carpet throughout
- Expansive backyard with shed
- Water tank
- Adjacent carport Located adjacent to the local playground and park, this property's location is family-friendly. Other local amenities include Cranbourne Park Shopping Centre and local shopping precincts, schools like St. Peter's College and Cranbourne West Primary and Secondary Colleges, as well as sports facilities like Ranfurlie Golf Club. A 5-minute drive gets you to Cranbourne Train Station, with easy access onto the M1 for a stress-free commute. Blocks of this size don't come to market very often, so grab this opportunity before it's too late! Get in touch to book an inspection today. PHOTO ID REQUIRED AT ALL INSPECTIONS (Private inspections available) DISCLAIMER: All stated dimensions in the content and photos are approximate only.
Due diligence check list:
http://www.consumer.vic.gov.au/duediligencechecklist"
https://www.domain.com.au/3-jones-street-thornbury-vic-3071-2017450003," In a celebration of the era, this four bedroom mid-century family home enveloped by stunning mature greenery delighting the senses on 670sqm, is a suburban oasis respecting the balance between garden and home. Breathtaking and beautiful, it's love at first sight! In a celebration of the era, this four bedroom mid-century family home enveloped by stunning mature greenery delighting the senses on 670sqm, is a suburban oasis respecting the balance between garden and home. Breathtaking and beautiful, it's love at first sight! - Participant in Open Gardens Victoria; featured in media
- Blissful established gardens with surprises at every turn
- Four spacious bedrooms including a sunny garden studio
- Country kitchen boasting grand Ilve stove with double oven
- Study/home office, glasshouse, chook pen, deck, pizza oven
- Filled with original features including hardwood floors
- Light-filled living/dining space with amazing garden views
- Double glazing, underground water tank, solar panels
- Irrigation system, ceiling fans, wood heater, cellar
- Close to schools, shops, Darebin Creek trails, transport https://shgardendesign.com.au/"
https://www.domain.com.au/95-whatley-street-carrum-vic-3197-2017449848," Set back privately behind a brand-new feature fence and amongst professionally landscaped surrounds, is this contemporary single level residence on its own title. With the white sands of Carrum beach and Carrum station within walking distance, this fully renovated property will lead to a lifestyle of leisure. Step inside through the new glass feature door to reveal an open plan living and dining zone with easy care flooring and fresh paint. The high ceilings and extra windows allow natural light to flow easily through the home. The entertainer's kitchen boasts stone benchtops, new gas cooktop, new dishwasher, breakfast bar and chic splashback. Beautiful glass doors open out to a bluestone paved alfresco area with astro turf and new high fencing. The huge private front yard with astro turf provides ample room for kids to play. The master bedroom offers generous space with ceiling fan, BIR and easy access to a renovated bathroom with floating vanity and floor to ceiling tiles in the shower. The second bedroom (BIR) is well sized whilst the third bedroom at the front of the home offers the flexibility of a home office if required. Features include professional landscaped gardens, street frontage with sealed driveway, split system, heating, double auto carport with garage door, fresh paint, new floors and no body corporate. Located in a family friendly pocket moments to Beach, Rail, Schools & Shops Set back privately behind a brand-new feature fence and amongst professionally landscaped surrounds, is this contemporary single level residence on its own title. With the white sands of Carrum beach and Carrum station within walking distance, this fully renovated property will lead to a lifestyle of leisure. Step inside through the new glass feature door to reveal an open plan living and dining zone with easy care flooring and fresh paint. The high ceilings and extra windows allow natural light to flow easily through the home. The entertainer's kitchen boasts stone benchtops, new gas cooktop, new dishwasher, breakfast bar and chic splashback. Beautiful glass doors open out to a bluestone paved alfresco area with astro turf and new high fencing. The huge private front yard with astro turf provides ample room for kids to play. The master bedroom offers generous space with ceiling fan, BIR and easy access to a renovated bathroom with floating vanity and floor to ceiling tiles in the shower. The second bedroom (BIR) is well sized whilst the third bedroom at the front of the home offers the flexibility of a home office if required. Features include professional landscaped gardens, street frontage with sealed driveway, split system, heating, double auto carport with garage door, fresh paint, new floors and no body corporate. Located in a family friendly pocket moments to Beach, Rail, Schools & Shops"
https://www.domain.com.au/6-holgate-avenue-clyde-north-vic-3978-2017449832," This move-in ready home has all the bells and whistles a modern family could need. Finished to the highest standards with smart design maximising the footprint, it offers premium family living in a fantastic location. The highlights include above-average sized rooms, a gorgeous alfresco, a home office/study, open-plan living and a rumpus room. This move-in ready home has all the bells and whistles a modern family could need. Finished to the highest standards with smart design maximising the footprint, it offers premium family living in a fantastic location. The highlights include above-average sized rooms, a gorgeous alfresco, a home office/study, open-plan living and a rumpus room. With its clean lines, premium fittings and finishes and high-quality stainless-steel appliances, the ultra-modern kitchen is an impressive space. A walk-in pantry, dishwasher and expansive island with breakfast bar make life easy. The kitchen spills over to the formal dining zone and comfortable lounge, which are complimented by a spacious rumpus room; perfect for the kids to play or to enjoy a movie night. A study/ home office offers a secluded space to focus. Large sliding doors lead you through to a gorgeous alfresco and low-maintenance backyard which is the ideal space for gatherings with friends and family. All bedrooms are above average size, three with walk-in robes. The inviting master bedroom is an indulgent space with a generous WIR and modern ensuite with double vanity. The family bathroom is functional with premium tiling, floating wooden vanity and a large bath tub. Main features include:
- Gorgeous alfresco
- Study/home office
- Rumpus room
- Open-plan kitchen, living & dining
- 900mm Stainless steel cooktop
- Master bedroom with WIR & ensuite
- WIRs in three bedrooms
- Central heating and evaporative cooling for temperature control
- Large sized Laundry
- Double garage with internal & rear entry Located just down the road from the local skate park and playground, this property offers family-friendly living. Other nearby amenities include a variety of local schools, childcare centres, shopping malls, and sports facilities. With quick M1 access and Cranbourne Train Station nearby, getting around is a breeze. A 30-miunte drive gets you to an array of beaches along Victoria's beautiful coastline. Upgrade your lifestyle today with this incredible family home! Get in touch to book an inspection before it's too late. PHOTO ID REQUIRED AT ALL INSPECTIONS (Private inspections available) DISCLAIMER: All stated dimensions in the content and photos are approximate only.
Due diligence check list:
http://www.consumer.vic.gov.au/duediligencechecklist"
https://www.domain.com.au/25-errol-street-footscray-vic-3011-2017449810," Meticulously renovated and rebuilt (completed April 2021) to infuse its original period charm with a light-filled contemporary open-plan and al fresco personality. Positioned in a tightly-held and highly sought after location and just moment's away from the Seddon village, Middle Footscray Station, cafés, this address takes full advantage of all the inner west has to offer. Meticulously renovated and rebuilt (completed April 2021) to infuse its original period charm with a light-filled contemporary open-plan and al fresco personality. Positioned in a tightly-held and highly sought after location and just moment's away from the Seddon village, Middle Footscray Station, cafés, this address takes full advantage of all the inner west has to offer. - three engaging bedrooms all with BIR's and Haiku smart ceiling fans
- oversized master bedroom with great storage and French doors leading to a private courtyard
- gourmet kitchen with Bosch/Siemen appliances and plenty of storage options
- bright living/dining with huge cathedral ceilings and multiple sky lights leading out to a private decked alfresco
- landscaped rear yard great for kids and furry little friends
- en-suite and central bathroom feature heated polished concrete flooring and sky lights
- almost a brand new home with the property being completely re-stumped, re-wired, re-plumbed in 2020/2021
- hydronic heating throughout the home, including heated polished concrete flooring in the living/dining/kitchen area complemented with split system heating/cooling Other features include double glazing, electric openable skylights in the kitchen/living area, off street parking with remote controlled front gate, cat5 internet points throughout, internet smart lock front door, security system including networked video recorder and plenty of outdoor storage Floor plan to come soon"
https://www.domain.com.au/6a-athol-court-langwarrin-vic-3910-2017449798," *** RE: COVID-19: The open for inspection time listed is for vaccinated patrons as per government regulations. If you are unvaccinated, have an unknown vaccination status, or would simply like to arrange an alternative inspection time, please contact our friendly team. Please note, you will be required to show proof of vaccination upon attending an advertised Open for Inspection.*** *** RE: COVID-19: The open for inspection time listed is for vaccinated patrons as per government regulations. If you are unvaccinated, have an unknown vaccination status, or would simply like to arrange an alternative inspection time, please contact our friendly team. Please note, you will be required to show proof of vaccination upon attending an advertised Open for Inspection.*** Beautifully designed and constructed by the current owners for a carefree contemporary lifestyle, this idyllic three-bedroom hideaway is a truly breathtaking celebration of modern family design, with stylish interiors delivering wow factor and first-class entertaining that leaves a lasting impression. Tactfully arranged photographic murals add striking X-factor to an otherwise ambient space, with formal and informal living areas separated by a chef's own kitchen with a 900mm gas cooker and a Samsung dishwasher enveloped in an abundance of bench and storage space, including an unrivaled walk-in pantry of far-reaching space. An outdoor entertaining deck through triple-stacker doors offers covered and uncovered room to spread out and enjoy the beautiful eclectic mix of native and exotic plants. A master suite headlines three bedrooms with a walk-through robe to a lavish full ensuite, a vogue is replicated in the central bathroom between the remaining bedrooms. An intelligent construction set into the plot allows natural cooling at the rear of the home, helped with ceiling fans in each bedroom and split-system air conditioning, with ducted heating, LED downlights, a double garage, and a rainwater tank adding to the allure. Located moments from Elisabeth Murdoch College and Langwarrin Primary, Gateway and Langwarrin South shopping, buses, freeway access, and Karingal Hub."
https://www.domain.com.au/1-86-darnely-street-braybrook-vic-3019-2017449626," Designed so that its dynamic dual level spaces will remain desirable in any era, this inviting townhouse delivers great downstairs living and dining areas featuring engineered timber floors and an open-plan kitchen with stylish tiled splash-backs and stone benches. Above, the complete comfort of three bedrooms is matched by the obvious quality of two fully tiled bathrooms, including the main bedroom's ensuite, while a central retreat contributes its own welcoming character. Downstairs laundry and separate powder room. A courtyard retreat, secure garage and independent street frontage further enhance an ideal address close to Sunshine Harvester Primary School and Braybrook Secondary College, within easy reach of shopping choices and transport options. Designed so that its dynamic dual level spaces will remain desirable in any era, this inviting townhouse delivers great downstairs living and dining areas featuring engineered timber floors and an open-plan kitchen with stylish tiled splash-backs and stone benches. Above, the complete comfort of three bedrooms is matched by the obvious quality of two fully tiled bathrooms, including the main bedroom's ensuite, while a central retreat contributes its own welcoming character. Downstairs laundry and separate powder room. A courtyard retreat, secure garage and independent street frontage further enhance an ideal address close to Sunshine Harvester Primary School and Braybrook Secondary College, within easy reach of shopping choices and transport options. This property will be available for private one-on-one inspections during the times advertised. It is a requirement for buyers to book an appointment before attending any inspection - please contact the agent to arrange this"
https://www.domain.com.au/283-beaconsfield-parade-middle-park-vic-3206-2017449598," Inspections strictly by appointment only. All enquires must include a contact number. Inspections strictly by appointment only. All enquires must include a contact number. OBVIOUS
This 1880 freestanding grand Italianate Victorian home is positioned in arguably the best block within Melbourne's most valuable suburb of Middle Park. The moment you set your eyes on the commanding façade it simply takes your breath away and this position opposite the water, with the palm trees, is simply irreplaceable. The renovation throughout has modernised its natural architecture to the most sympathetic of standards. Downstairs you will find an entire level dedicated to living with one of the most spectacular front sitting and dining rooms, framed and anchored by arched halls, bay windows, and working ornate fireplaces. Every chandelier has been imported from all corners of Europe and the wall sconces set a mood of warmth and style. Down the solid chevron timber hall and past the central 137 bottle wine cellar is an informal lounge with timber stack and open fireplace. The kitchen clad in Vagli marble has a curved breakfast bench which overlooks a northeast facing European garden through white timber shutters. An integrated fridge and freezer along with Zip tap, solid brass handles and elegant shaker doors combine to create a timeless and sophisticated space. At the rear is an outdoor kitchen, decking and low maintenance garden with grass area which leads you to the wide and secure double garage via Ashworth Street. Make your way up the ornate and original staircase to find a guest wing with two large bedrooms with city and bay views and separated by a central bathroom clad in Tundra marble and handmade Italian tiles. Custom designed vanities feature throughout all bathrooms and each of the three include heated towel rails and underfloor heating. The master wing positioned at the front of the home includes a massive ornate ensuite bathroom with double vanity and shower with water views out towards the yachts from the shower. The master holds the best view of the bay you can find in Melbourne. Perfectly positioned with the palm trees of Beaconsfield, you will enjoy some of the best sunrises and sunsets from this room. The most ornate of the five working fireplaces is also found in this full width palatial space. SEALS THE DEAL
This home is simply a once in a lifetime opportunity to secure one of the rarest homes to have ever hit the Port Phillip market."
https://www.domain.com.au/25-norwood-court-hoppers-crossing-vic-3029-2017449582," In order to inspect this property you will need to follow government guidelines. This includes wearing a face mask, checking in using QR code and registering your details with our agent. In the event you are exempt from wearing a face mask you will need to provide evidence. In order to inspect this property you will need to follow government guidelines. This includes wearing a face mask, checking in using QR code and registering your details with our agent. In the event you are exempt from wearing a face mask you will need to provide evidence. An impressive home that will captivate the astute buyer looking for a family home that is spacious and character filled. Positioned conveniently close to everything you need - Hogans Corner Shopping Centre, Hoppers Crossing Train Station, Pacific Werribee Complex and an array of schools. Featuring four bedrooms all with built in robes, the master bedroom is complemented by a walk in robe and ensuite whilst the remaining bedrooms are serviced by the central family bathroom. This lovingly maintained home caters for modern family living requirements with multiple generous sized living and study areas. An added bonus is the attic space which can be accessed by the concealed pull down stairs! The kitchen is at the heart of the home and includes stainless steel appliances such as 900mm freestanding gas cooktop and oven, dishwasher, stone bench tops and pantry. Stepping outside is the undercover and enclosed pergola - ideal entertaining space for all year round. Additional features include: ducted gas heating, evaporative cooling, large shed, established low maintenance garden. 4 bedrooms with BIR
Master bedrooms inc WIR and Ensuite
2 bathrooms
Multiple living areas
Multiple study areas
2 Car secure carport + drive through access to large shed
798m2 approx allotment"
https://www.domain.com.au/149-bay-road-sandringham-vic-3191-2017449520," Two-storey family spaciousness, a self-contained studio and 753 square metres of land (approx) offer outstanding options in one of Bayside's best suburbs. Make the move to Sandringham and bring contemporary style to this solid-brick three-bedroom and study home featuring four living and dining zones, a two-oven kitchen with a garden servery, and a main bedroom with a spa ensuite. The large studio is a link to Sandringham's historic past with its bluestone construction and workshop with a mezzanine level. Today it's a versatile space with a large living/fourth bedroom zone, bathroom, kitchenette and plenty of useful storage space. It's got scope to become a teenage retreat or large games room and gym, plenty of space to work from home away from the main house, or guest accommodation with its own entrance. Set well back from the street behind a high brick fence, there's three separate gardens, five-car onsite parking, remote-control gates, an undercover terrace and garden next to the family room, and space for a pool. Central location is moments from the beach, Sandringham's shops and cafes, Southland Shopping Centre, and in the Sandringham East Primary and Sandringham College school zones and just a short walk to both Sandringham and Southland Train Stations and bus station. Two-storey family spaciousness, a self-contained studio and 753 square metres of land (approx) offer outstanding options in one of Bayside's best suburbs. Make the move to Sandringham and bring contemporary style to this solid-brick three-bedroom and study home featuring four living and dining zones, a two-oven kitchen with a garden servery, and a main bedroom with a spa ensuite. The large studio is a link to Sandringham's historic past with its bluestone construction and workshop with a mezzanine level. Today it's a versatile space with a large living/fourth bedroom zone, bathroom, kitchenette and plenty of useful storage space. It's got scope to become a teenage retreat or large games room and gym, plenty of space to work from home away from the main house, or guest accommodation with its own entrance. Set well back from the street behind a high brick fence, there's three separate gardens, five-car onsite parking, remote-control gates, an undercover terrace and garden next to the family room, and space for a pool. Central location is moments from the beach, Sandringham's shops and cafes, Southland Shopping Centre, and in the Sandringham East Primary and Sandringham College school zones and just a short walk to both Sandringham and Southland Train Stations and bus station."
